filename,class,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std
5-250026-B-30.wav,door_wood_knock,-200.3124,72.72084,74.17171,32.208138,9.094097,13.298064,5.597044,8.6072035,11.45953,5.7806067,2.7385955,6.4160604,2.7009354,5.464035,0.6985312,4.244992,0.6477455,4.7581844,3.6807504,4.1643176,1.1601254,4.0117035,2.828644,4.0088096,3.1510174,4.105841,0.6838112,10.352539,0.32754406,4.345158,-0.02711248,1.722944,-0.09837698,1.1888022,-0.06532076,1.0945274,-0.0051086177,0.9627194,0.003817241,0.72344863,0.023940042,0.7099864,0.024143305,0.61422586,0.037469536,0.56352866,-0.009497278,0.46840578,-0.055787772,0.5477023,-0.017300535,0.48439404,0.09748335,9.470682,-0.24267177,2.431156,-0.10056769,1.4292703,-0.030302497,0.8409305,-0.06625295,0.77719647,-0.03739349,0.7549213,-0.0032317685,0.5818475,0.008211022,0.5129007,0.008447016,0.5230756,0.012633493,0.44629273,0.018428931,0.35739315,-0.008137138,0.45403403,0.019315762,0.4349708,1106.0512833879582,614.4246588147299,1512.4209290887954,660.6076759835086,2523.0891719745223,1785.1145936522769,0.04324243630573248,0.03280444140621433,0.04532862,0.030462466
5-251426-A-30.wav,door_wood_knock,-288.42203,99.44593,90.17393,49.53342,-6.161878,19.672731,-3.221991,13.380517,10.331389,4.941473,1.1748444,6.2256966,2.6435924,4.4323664,6.904334,3.6035347,3.4271636,2.6754193,-0.19118385,3.1131656,1.3013966,2.2361996,1.4977772,1.9863404,-0.11367492,2.1709294,0.49351665,7.82855,0.030304004,4.012389,-0.14414237,1.694326,0.034835123,1.2388836,0.04462489,0.7159519,-0.048711378,0.6072605,0.011670513,0.48643637,-0.0018736967,0.36268833,0.0024851053,0.34230822,-0.015193602,0.33145833,0.032108642,0.26497236,-0.0059350124,0.2621319,0.0029028123,0.2729123,-0.19462326,9.192417,-0.107599705,2.7484026,0.065270394,1.1327608,0.032358646,1.1406001,-0.015701266,0.6768567,0.03767971,0.44645247,0.029887026,0.4739134,0.009369848,0.56515723,-0.012697998,0.3787101,0.01254566,0.33345243,-0.003340782,0.31113067,-0.0069778482,0.30743125,-0.011947084,0.2596161,1260.3312116289208,737.706079878577,1329.8331499918759,792.7738646111915,2685.4100318471337,2035.472319942883,0.0826905851910828,0.03223254017444392,0.028005078,0.04405953
5-251426-B-30.wav,door_wood_knock,-319.40207,80.26603,54.060883,48.974167,15.352508,8.720107,7.1439714,9.964685,8.494495,6.010102,7.8058352,4.3128247,6.4578013,3.5114212,5.3621974,3.7458935,5.0396037,2.8248332,4.8354063,2.576781,3.8974302,3.5666833,3.4865696,2.775987,2.171778,2.5080163,-0.1603169,6.90584,-0.17702231,3.9133322,-0.11953451,1.2591212,-0.11545236,1.095978,-0.10249833,0.90150404,-0.06879797,0.7466224,-0.04594422,0.5399195,-0.02905469,0.4459838,-0.015086393,0.41781718,-0.012782078,0.36364356,-0.014812752,0.45106992,-0.0123467175,0.35742927,-0.012888499,0.3454424,-0.13088688,6.642398,-0.12885877,2.3133829,-0.066840865,0.927555,-0.06959392,0.8081478,-0.0630417,0.7295597,-0.03209618,0.4621561,-0.012860801,0.3403709,0.0006725469,0.4539969,0.01190159,0.368389,0.010192658,0.24183919,0.0036864677,0.3489306,0.0024525702,0.29987064,-0.0022949618,0.3205291,1259.625258855933,843.8482403770014,1622.74039031274,847.8479878445772,3144.9044585987263,2246.6556467717087,0.05166451035031847,0.04382992018965982,0.029635767,0.0550443
5-256512-A-30.wav,door_wood_knock,-244.71542,71.57479,52.68449,36.66957,18.06279,12.272471,9.234187,5.404104,5.0139,4.7706866,3.7366307,4.750393,3.6842504,4.8823113,5.0969486,4.6424885,4.185787,3.9377334,4.0722814,3.8718286,3.79496,4.073632,3.454323,3.8983378,2.3169572,3.0648427,0.39981046,12.202264,-0.07650849,5.2761455,-0.16322112,2.2828107,-0.017784428,0.7543372,0.0058223945,0.7184653,-0.027342942,0.70199174,-0.028002108,0.60778403,-0.028642641,0.5093724,-0.015404373,0.5619545,-0.00149411,0.54401314,-0.0030015714,0.39090967,0.008470386,0.46174574,0.012446504,0.42838848,0.7335637,9.608153,0.19042934,3.916228,-0.099851,1.5057982,-0.0111649735,0.56896013,-0.011093774,0.54639876,-0.0262448,0.5546685,-0.015114919,0.43169314,0.002427187,0.40391293,-0.020222003,0.42532182,-0.017222984,0.37983108,-0.014298135,0.313506,-0.011858624,0.35950413,-0.004106198,0.3153936,638.7100631732729,397.0577532929618,1076.6120259006045,413.2111911757132,1137.1417197452229,825.4205229026534,0.028052846337579616,0.028047697351741674,0.12911183,0.20679009
1-187207-A-20.wav,crying_baby,-179.01236,91.66718,54.100952,31.525906,-5.16418,24.651615,0.13622813,15.634511,-11.617724,16.052137,5.460041,9.040453,-6.961104,9.624537,1.4952333,7.5794187,3.1700182,6.572183,0.0105323065,6.60132,-4.303715,9.624491,-4.0146036,9.905857,-1.5069724,7.778328,0.6624893,12.156577,0.5076855,5.5090885,-0.01577163,4.079653,-0.11237514,2.3809788,-0.16671833,2.276775,-0.019381369,1.4557161,-0.07441098,1.6300279,-0.04293051,1.1849655,0.044179495,1.0581715,-0.084469594,1.0645736,-0.0939308,1.4469503,-0.09064357,1.3494838,-0.02519244,1.4335575,-0.39821205,4.8827925,-0.18244664,3.053337,0.01197503,2.161938,-0.016476275,1.7394196,0.03854065,1.2713546,-0.049047012,0.93306977,0.06123777,1.0092314,-0.002958514,0.83771914,-0.05008205,0.6615424,0.016049795,0.7047616,0.02342725,0.79028916,-0.013423777,0.8117193,-0.0018392368,1.0608892,1295.2866595400346,576.8877047015845,1288.472256363626,439.1750657694881,2369.7253184713377,1389.4112534659637,0.09656150477707007,0.05283441868694061,0.11722359,0.107341476
1-211527-A-20.wav,crying_baby,-181.45212,55.684586,-7.7133417,41.97396,-22.065863,16.581982,16.414522,10.877256,-13.375448,10.206838,4.974538,5.804535,2.5221045,7.6550536,4.504983,5.242923,-8.161518,7.920461,-0.52672434,5.7315526,0.22038886,10.078861,7.10128,12.354026,21.882412,11.6195545,0.051342327,8.395698,0.008556233,4.18843,-0.23204762,2.9764318,0.15794756,1.2254661,-0.12434158,2.0040503,-0.0077180318,0.97126037,0.04867147,1.3866704,0.028776048,0.8227198,-0.060146358,1.310617,-0.00936587,0.9123524,0.024817491,1.3779852,-0.045099553,1.7827318,0.06370506,1.7618157,-0.119801514,3.2064047,0.03797982,1.6050493,-0.052122667,1.528042,0.013207724,0.7458646,0.004881224,1.1160619,-0.008720851,0.62067527,0.050757397,0.86352956,0.004760971,0.49689415,0.0063182367,0.75901836,-0.026450148,0.49984863,-0.01652074,0.60746336,5.4553817e-05,0.81528884,-0.0028176561,0.8776514,2702.9286880598893,857.1782749466363,1532.172168030543,244.0606486537405,4294.1878980891715,931.3361902387603,0.26709917396496813,0.13095475991943303,0.053192735,0.053377118
1-211527-B-20.wav,crying_baby,-131.57289,55.658054,31.485918,16.741774,-22.837475,14.90169,2.199377,8.510711,-13.299533,11.885544,11.589294,6.023461,4.196935,4.9092026,1.1264101,6.8570604,-4.343026,5.7266254,2.691579,4.2324166,-0.014532684,5.4602327,1.2555641,5.630024,4.543478,6.373944,-0.43229708,9.853424,0.20167834,2.4342697,0.10335878,2.7526875,-0.10617425,1.3432242,0.0996014,2.2075438,0.08301615,0.88230634,0.0051922463,0.8075563,-0.012305813,1.1323143,0.044959042,1.1465877,-0.03255217,0.6655647,-0.019768773,0.93817884,0.024375705,0.88153297,0.011773652,0.9927305,0.07019856,4.870582,-0.089942954,1.7606725,-0.04536572,1.3827932,-0.010206678,0.71486366,-0.009386843,1.0015075,0.004132632,0.70848143,-0.0013992635,0.57016045,0.014657018,0.5289816,0.0038790589,0.63546103,-0.0035939603,0.52437633,0.008384694,0.6132031,0.007636932,0.56963336,0.0025548025,0.63479924,2028.190413313748,469.44127149235004,1670.7997817618136,258.7104288589499,3876.5923566878982,656.6815590628656,0.1522877687101911,0.08452359695420772,0.06584387,0.05426234
1-211527-C-20.wav,crying_baby,-158.06752,47.336426,-14.991701,34.76019,-30.478634,10.557469,7.335586,9.147067,-21.881775,7.8612833,8.665154,7.930615,2.6459253,5.7531013,-3.2750812,6.5006566,-9.84302,7.924518,-1.2256321,6.6999607,-0.07206882,8.144877,7.3521404,12.063297,31.583107,15.052663,0.26053274,9.028166,-0.14709681,5.6163473,-0.024845166,2.0583308,-0.030700866,1.4842794,0.07883369,1.579844,0.025297204,1.252486,-0.160137,1.1003634,-0.09107991,0.999991,0.037072685,1.4030954,-0.0777274,1.0384802,-0.0136113195,1.5170482,-0.122543395,2.105488,-0.06264479,2.8779597,-0.33412796,4.034783,0.09279734,1.9852092,0.15699027,1.4295756,-0.063549474,0.78203243,0.033678968,0.932873,0.05263998,0.70162475,0.017944096,0.6191491,0.013060828,0.62303746,0.033254527,0.57362324,0.02816504,0.724337,0.020756679,0.78898317,0.025671009,0.99093497,-0.05537774,1.1813271,2703.095355128654,636.4727697095254,1547.9202427941702,143.50811241225648,4320.16321656051,673.4957626661829,0.26059912420382164,0.09185454641613251,0.07003667,0.058137704
1-22694-A-20.wav,crying_baby,-186.62056,81.80198,21.339298,31.699877,-13.958417,17.58236,2.8322246,10.056609,3.3399892,8.495533,0.25238368,5.424025,5.770549,11.093632,2.192657,9.282213,-2.7394793,7.5118403,0.83642405,6.3771725,-2.6700404,6.2924066,-4.810711,6.0584917,-1.761851,5.109838,0.18916228,8.346562,-0.023111783,2.7899907,0.02901307,2.8748024,-0.026238982,1.7393155,-0.0033709228,1.5160747,0.03633303,1.0353779,0.019286586,1.6883253,0.024173746,1.2155478,0.014523299,1.0807173,0.037095416,0.7074725,0.027656771,0.92937106,0.037416324,1.0304593,0.062346864,0.8898705,-0.03819689,3.6942124,0.016224459,1.1590523,-0.0027107128,1.3089617,-0.01946716,0.83004457,0.006286384,0.7412924,-0.015550924,0.60278845,0.002030233,0.81860495,-0.006856326,0.61325085,-0.00059885054,0.5165598,0.013190807,0.46254468,-0.0037560167,0.49092585,-0.018941835,0.53323394,-0.008368967,0.60245603,2446.5447902408314,685.3910275756073,1975.2768981937782,321.78602459310986,4928.144904458599,1302.4964497052329,0.19709768113057324,0.07985093272093428,0.054195933,0.07576026
1-22694-B-20.wav,crying_baby,-215.17703,72.697525,36.91505,32.870674,-5.901068,20.046917,4.279914,11.161649,6.0231285,8.427851,1.5053087,8.198572,3.1466017,8.373225,4.338561,11.114102,0.32091755,6.0966015,-1.0396999,5.3563967,-0.83050597,5.8216815,-0.63197124,4.2906218,-0.7156938,5.3172917,0.43174005,10.211665,0.14663859,3.717648,-0.08565974,2.8840888,-0.03672499,1.3901529,-0.029052218,1.3653985,-0.061287034,1.279691,0.020656833,1.2343792,0.0033834816,1.2726301,0.01087582,0.7728856,-0.024199683,0.8044779,0.004787137,0.8402989,-0.040545225,0.6594006,-0.002210073,0.83114594,-0.14897273,4.952804,0.03667405,1.7906823,0.060466833,1.5222924,-0.032389402,0.8364354,0.023573501,0.7967699,0.032620437,0.65396035,0.04407791,0.5928489,-0.0067746015,0.5656692,-0.011124307,0.51012814,0.030892912,0.5009114,0.01816867,0.4851783,0.044619102,0.44777367,0.004461423,0.43048277,2062.3601859040277,835.6032540695988,1892.380061395086,397.7082651140301,4293.391719745223,1623.465865738011,0.15467630374203822,0.1024885276549029,0.032254804,0.054163605
1-60997-A-20.wav,crying_baby,-195.39713,88.1823,-15.449217,35.89216,-23.57727,16.23967,-7.3164935,11.061533,-20.39757,10.327088,3.8257725,10.501027,-7.071818,5.5715327,-1.8372005,5.114435,-5.6884522,10.326852,-7.614808,7.622864,-10.012007,9.712972,1.5483311,7.906386,-1.7140931,9.106076,1.5529875,10.181753,-0.0050574015,3.6950252,-0.07871324,2.4080226,-0.102898955,1.962386,-0.19057652,1.4818745,-0.20667914,1.936566,-0.11259978,0.9709331,0.01884284,0.9729867,0.047403537,1.3448133,0.0689356,1.2805387,-0.044976417,1.7930133,0.039660707,1.3538764,-0.019587696,1.5932457,0.03352687,3.9312625,-0.1356874,1.6474049,-0.056670923,1.1160014,0.012791758,0.9707706,-0.0013236392,0.6988851,-0.040827446,0.777022,0.0153885465,0.5434101,0.008309695,0.59305024,0.033032946,0.67402375,0.044135626,0.6903382,-0.0013167167,0.7712475,-0.015203664,0.59960693,-0.041598726,0.73968077,3061.051697861581,509.5272946066288,1843.2635647257457,214.1609368327367,5244.327229299363,528.7006578924016,0.276976761544586,0.08896302951252541,0.05467811,0.06116185
1-60997-B-20.wav,crying_baby,-177.20915,62.674263,-36.478012,29.85796,-30.863394,14.042141,-5.616549,13.044699,-19.472464,9.587509,0.5033782,8.286783,-5.8987484,9.478215,-1.3593804,7.239291,-6.9205604,8.731736,-11.947562,7.190224,-12.342843,9.408735,2.4942021,7.5676193,0.95806396,11.527914,0.7203554,12.237305,-0.14282615,5.362732,-0.12047841,2.6623423,-0.045972813,2.1860797,-0.07992543,1.6512878,0.14036122,1.5233555,0.05767985,1.5720657,-0.023552205,1.2769483,-0.14015047,1.3605226,-0.047242705,1.4487101,-0.05589902,1.942287,0.06377686,1.6391251,-0.0131816985,2.2267172,-0.61424077,4.815028,0.07975781,1.7769154,0.08922085,1.2704563,0.078590974,1.0410012,0.05108702,0.7122111,0.0045691463,0.7855989,0.063943416,0.67047316,0.034494095,0.6481514,-0.040967833,0.6870473,0.013740567,0.8110792,0.060684945,0.9372726,0.041343845,0.91067195,0.07854776,1.0564914,3303.514813557603,479.4728737868106,1764.9801998600374,202.57209171990058,5333.598726114649,479.56559804140494,0.299742486066879,0.08912710886921181,0.053600676,0.049569
2-107351-A-20.wav,crying_baby,-124.34302,84.284454,-2.0482657,30.614645,-30.527767,18.29114,4.7499747,12.50277,-10.356142,8.928564,-17.005476,10.489821,0.49346787,7.048883,7.0428934,9.359089,-4.831689,8.989794,-0.7835874,9.56352,0.8720046,12.340051,9.033483,11.729003,3.3180158,9.549922,-0.37702224,12.048607,-0.41140378,4.1490993,-0.104891114,3.286219,0.08957518,1.8226905,0.043016165,1.3560026,0.15440954,1.5919151,0.028492248,1.1677066,0.0010112927,1.4324536,0.07996428,1.6374098,0.042547304,1.7478713,0.06875087,2.090971,0.0146941375,2.0018175,-0.04467115,1.8855747,-0.38068113,5.081944,0.043338217,2.1315134,0.12800205,1.5923026,-0.017416395,0.99459505,0.0042774556,0.7005436,-0.010125174,0.77474,-0.016619788,0.8262773,-0.08609412,0.8260993,-0.0439235,1.0525905,0.049168814,0.954848,0.086610064,1.2774329,-0.0055917143,1.4932225,0.08180355,1.4718356,2649.8830454942768,591.6607253726945,1647.928867958452,251.78713668651102,4367.535828025478,1039.484390349775,0.2567488554936306,0.08892771935040919,0.13941948,0.123404406
2-107351-B-20.wav,crying_baby,-118.237114,84.225975,-13.91313,33.307583,-35.870857,17.670301,5.325687,15.165896,-2.7541378,8.563801,-9.598597,12.113909,-0.6227368,9.828542,10.585788,8.123902,-6.802865,8.912476,-2.9217463,7.649332,4.370638,7.3060694,10.625624,11.20243,0.56617105,11.721788,-1.4885968,11.483923,-0.21517429,5.0060077,0.30412915,2.8931317,0.15720676,2.1713011,0.022994095,1.344161,0.1699687,1.6804135,-0.019707995,1.559063,0.011137483,1.5667114,0.060212057,1.6227359,-0.06007922,1.2909052,0.019606676,1.4329325,-0.13453983,1.9780806,-0.15593053,1.6569471,-0.083832175,5.3932633,0.14027056,2.540957,-0.0008552317,1.5130327,-0.004223985,1.0087708,0.04780547,0.7915413,-0.014152147,1.0214182,0.04660075,0.9679361,0.0005838689,0.77485394,0.014802191,1.0335091,-0.00678609,0.75172424,-0.06625914,1.0147989,-0.036337957,1.2535766,-0.038283307,1.1750767,2766.5586863172553,618.5672967996404,1600.1576672926935,268.00569068609514,4374.004777070064,1105.3886021488638,0.26933842555732485,0.08403126175576107,0.18993844,0.16162314
2-151079-A-20.wav,crying_baby,-207.22362,104.63209,21.181232,24.142914,-24.528616,20.63103,-13.342603,18.211344,-4.9139776,8.057374,2.949698,9.681131,3.7223012,9.5825205,-0.16848694,7.3214345,0.56262964,7.759243,-5.684237,7.250588,-0.1134455,6.643581,-2.2225325,6.7451057,0.10614482,6.1595807,-0.7898479,9.29187,-0.2173925,4.1092844,0.09686809,2.4120016,-0.019421754,2.1818905,0.01730628,1.2215581,0.03333688,1.8218471,-0.0044886763,1.3221272,-0.031839285,1.1851531,-0.0155673055,1.3367714,0.01279752,0.9122987,-0.074156776,0.9602259,-0.047299147,0.73311573,-0.05732399,1.1829726,-0.41657665,6.9717484,0.038309406,1.8100836,0.11641948,1.7233473,0.03672525,1.2274588,0.035584554,0.76320463,-0.045836788,0.8655345,-0.03941111,0.6684619,-0.00013256073,0.70675415,0.010759791,0.65031946,0.05754679,0.62370837,0.016132334,0.62283665,0.027175011,0.49979183,0.011976639,0.64873725,2113.863812641827,841.6021844635425,1761.1823581622425,574.9651250721108,4104.498407643312,1720.716569553603,0.14392167595541402,0.0910368840624196,0.044442482,0.044437993
2-50665-A-20.wav,crying_baby,-260.3287,100.6996,1.8007175,20.394619,-12.271541,17.851786,2.647995,11.028253,-13.24489,16.05287,1.2057328,6.5889096,-9.657026,11.395461,7.7386265,9.307904,-6.8272166,10.912647,-1.224982,7.368089,4.8687797,13.417267,12.845182,17.930868,11.187383,13.944659,-0.49924338,6.0198045,-0.39519903,3.1334794,0.018357065,2.0928683,0.15691458,1.7036971,0.050764207,1.4744612,0.08902762,1.3616117,-0.009894037,1.123396,-0.1746698,0.9558791,-0.04441774,1.3476181,-0.020771744,1.0750204,0.045499578,1.4095126,0.035718672,1.5104454,0.06807829,1.5871463,-0.39737758,2.0896318,0.027034499,0.9710798,0.068035446,0.7691326,0.09488632,1.1067847,0.04381991,0.7277965,-0.006983127,0.6434018,-0.012298904,0.57526195,-0.0384321,0.53668875,0.045957338,0.46859393,0.02165931,0.4409704,0.007460114,0.56480515,-0.052377287,0.45495555,-0.028319353,0.54612595,1472.0877913803454,1088.4407302208956,1227.0749471117044,871.1940301916037,2906.8471337579617,2185.7312609794185,0.11140276671974522,0.1141005548260133,0.047219746,0.06753719
2-50666-A-20.wav,crying_baby,-175.77751,67.23759,19.686474,15.534051,-10.701426,16.165075,8.240249,12.656739,-14.94273,11.066461,-7.1384254,7.820223,-12.429952,9.596502,16.077957,8.265009,3.7730615,6.8068104,-1.1849667,7.240363,-2.7825675,8.038429,-6.2852917,7.661723,-10.401464,8.09162,-1.0515567,5.6852574,-0.36168164,2.9255426,0.08931336,2.043908,-0.09571702,1.7933042,0.07715148,1.5813999,0.016303485,1.1899985,0.01359292,1.2689098,-0.080083765,1.1959172,-0.059661247,0.923328,0.05146928,0.9820225,0.04615474,1.2939317,0.05796764,0.95602125,0.004897622,1.2514565,-0.01548498,2.3057952,0.10012986,1.4273804,-0.020230299,0.82102025,-0.016116524,0.76024646,0.049872324,0.84196055,0.017038934,0.6324991,0.027716266,0.68439865,-0.027974676,0.62866104,-0.0083275605,0.5456066,0.008444122,0.47238234,-0.0060155788,0.6764567,0.027931994,0.54022896,0.0076873787,0.6661686,1979.369314636078,383.4922547761825,1788.3946684518603,256.0125762859212,4106.488853503185,862.3867348521799,0.13329767117834396,0.06342372902727478,0.08070586,0.08011392
2-66637-A-20.wav,crying_baby,-141.90726,59.371353,15.417786,18.7363,-5.6555023,14.852217,-7.3975215,15.54367,-4.7003536,11.369549,-10.1979065,12.7900915,4.2129045,10.226267,3.4036212,6.400013,1.8450354,5.8461576,2.0671518,6.598055,-0.24155746,6.9917583,5.888336,7.8467617,2.3634953,8.036269,0.42392552,8.917187,0.08663518,2.9145002,-0.12862654,2.21621,-0.18337314,1.7231082,-0.033765614,1.5180831,-0.12768891,2.0553694,0.015631257,1.6475008,-0.046956737,1.068983,0.0220551,1.2016953,0.057923045,1.1365116,0.008583327,1.279904,-0.0645314,1.4777334,-0.01033742,1.1309637,0.32808346,4.787691,-0.038865287,1.584444,-0.011913536,0.9904796,-0.094231196,1.1637138,-0.028714772,0.91961557,-0.033125173,1.0411617,0.003583179,0.8435492,-0.041268375,0.7112495,-0.010865421,0.7304543,0.0384833,0.7110894,-0.032282263,0.77023613,-0.00045854118,0.8872363,0.0032279203,0.6835863,3090.658757344782,731.2298866240493,2206.7164735103697,259.44026758849435,5816.1823248407645,1040.6693509217705,0.2887888136942675,0.13116111415500514,0.063538566,0.06959444
2-66637-B-20.wav,crying_baby,-149.6807,50.88335,24.125013,17.52722,-7.5897675,16.19393,-8.960728,10.307036,-0.21038857,11.059863,-1.9217024,7.3511443,1.0686636,4.615165,4.364693,4.965169,-0.3860959,5.5655346,0.15869388,5.2279606,-1.5215812,6.424084,0.5012857,7.025952,3.660901,8.488976,-0.16413645,7.7208085,-0.062426355,2.805165,0.113828644,2.1688898,-0.054436866,1.5855222,0.012538652,1.7335683,0.043981027,1.3034906,-0.01736126,0.7495749,-0.0058831507,0.961922,0.014764169,0.94307655,0.0056436984,1.0442623,-0.014191749,1.0271521,-0.032296397,1.3773754,0.0009056656,1.795653,-0.084316984,3.7883112,0.08422367,1.6256149,-0.014201781,1.3366665,0.010868572,0.96474725,0.009044556,0.9067045,0.0066758706,0.7234508,0.0050079655,0.51844364,-0.000771226,0.6757893,-0.0052837585,0.5746646,0.034100205,0.60401773,0.01219539,0.6957579,0.012026804,0.8373406,-0.0038430432,1.087286,2762.0745473481284,724.0066623325871,2148.1725052979355,274.87168132361666,5422.96974522293,1145.4146648523636,0.23771521695859874,0.11871885260840201,0.04530084,0.057264484
2-80482-A-20.wav,crying_baby,-231.23367,115.52138,-27.91612,28.45506,-42.78626,23.393215,-16.518618,11.834597,-12.697142,10.286227,-14.116031,11.701203,-2.7009254,13.5378895,-13.610914,11.204842,-5.773687,6.9397116,-6.4469833,9.899291,-1.2749746,6.0657234,-6.9108877,7.7798004,-7.779821,9.845954,0.33180237,18.309858,0.10528875,4.709795,-0.13729839,3.7974048,-0.07357073,2.3881493,-0.045090493,1.9992411,-0.07097427,2.2127306,0.042285427,2.228985,-0.0052722883,1.9873314,-0.059582777,1.4219933,-0.021394383,1.633499,0.008853635,1.0760795,-0.035601366,1.4219786,-0.013031984,1.7897679,-0.09688198,10.329965,0.060826916,2.5273442,-0.022859264,2.0436342,0.0378278,1.5999603,0.06493938,1.3768059,0.028177472,1.3838447,-0.08132613,1.2700247,0.026029851,1.1946882,0.006638269,0.9615882,-0.0068971794,0.9280571,-0.0015729187,0.71239805,-0.018737702,1.0021492,-0.07543911,1.2236576,3209.130308308187,739.3243578935568,1977.6363294039443,384.67034749809113,5729.100318471337,1371.659178498251,0.2953261843152866,0.08812288544201152,0.033532258,0.029693145
3-151080-A-20.wav,crying_baby,-131.35512,89.30494,15.861434,30.616999,-29.543324,16.000517,-13.099022,11.087727,-10.460208,8.605198,4.5734053,6.0560985,9.02016,6.446311,-3.3928401,12.286861,4.3548293,6.2687626,-5.3247676,8.14147,1.1244639,7.2582536,-3.8996978,6.2910285,-11.804078,6.7018375,-1.6383449,17.295305,0.5023004,6.2882667,0.09203173,3.140526,0.09880669,1.723287,0.08991068,1.4390687,0.02484424,1.1198932,0.046793092,1.3051848,0.07911477,2.649149,0.120962664,1.3005172,-0.07140187,1.4143682,0.022312693,1.4152201,0.05094002,0.9995536,0.07793613,1.1013045,-0.392926,8.141416,0.14956558,2.7740912,0.15563145,2.0936947,-0.14748271,1.1450602,-0.042775832,1.2025344,-0.019858086,0.80121607,-0.01824286,0.8227718,0.089117706,1.3722022,0.092120565,0.8905143,-0.051179387,1.0169728,0.025101205,1.0290817,0.09441681,0.8656747,-0.035927,0.56390417,2461.483703627305,845.494386461006,1779.333923672855,321.2155456553935,4453.423566878981,1575.4444616430224,0.19018710191082802,0.08997148692857282,0.08336395,0.059177592
3-151081-A-20.wav,crying_baby,-127.38863,80.1561,6.901641,24.068695,-18.675165,15.010705,-8.832931,10.005509,-3.038376,7.509374,12.158609,8.72717,7.037484,7.2404184,4.6151013,10.8039875,-2.5211341,6.4313016,2.076119,6.3952217,1.9684561,6.745047,-3.6724663,7.6037626,-7.085775,5.3946943,-0.6223838,10.9483185,0.4677753,4.250461,0.19739303,2.0771184,0.019685214,1.6340399,-0.17673555,1.3765284,-0.2526497,1.721497,-0.007889574,1.1510147,0.105667494,1.5173404,0.122865394,1.044019,0.1388316,0.983349,0.1501112,1.1825156,0.09632221,1.224348,-0.08924591,0.9534326,-0.31528,6.4165373,0.03327078,2.21904,0.03641032,1.2431449,0.01061775,1.1335692,0.025351971,0.86785954,-0.0004516316,1.0143142,0.00018143198,0.7900281,-0.026944282,0.8311238,-0.023748904,0.6382842,0.0271953,0.5137092,0.098292254,0.7614253,0.09922002,0.81188434,0.06002134,0.6117484,2732.1245850959517,744.4804299869402,1972.9504669355845,221.71706237408847,5169.1878980891715,1071.588172531591,0.1986153960987261,0.09546611921928264,0.08453999,0.06247531
3-151081-B-20.wav,crying_baby,-152.57814,78.06468,46.36538,14.895366,-17.049006,20.454647,-3.4414039,11.353281,-6.778635,10.565488,4.1875606,7.481062,12.408947,6.090119,10.573206,7.099664,-4.5650673,8.242172,2.2085373,5.1077905,-4.714303,5.9263344,-2.8350203,5.491438,-5.8002415,4.7418365,-0.36076733,10.654824,-0.1661123,2.4212682,0.12295727,2.5597997,0.11665847,1.6708272,0.14746407,1.5728991,0.09584123,1.2462484,0.011647738,0.8164931,-0.04203355,0.9556794,-0.004940282,1.0723536,0.052234467,0.73702914,0.031823643,1.0144975,0.0008046946,0.76313424,0.038940568,0.68626404,-0.04541866,4.2574496,-0.041066855,1.8801683,0.030075694,1.027558,0.022744438,0.76752055,0.013587156,0.82533276,-0.011215983,0.77570546,0.031758193,0.52357805,-0.008324384,0.51857436,-0.0046609542,0.47738314,-0.020191398,0.4394349,-0.026104903,0.5484112,-0.019441247,0.46786514,-0.016729873,0.4334558,1628.160258108981,413.090824424182,1570.8698728402153,246.3754340511064,3061.9028662420383,985.0215014909207,0.11578796775477707,0.041347691403248434,0.07887826,0.089701585
