mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,filename,class,fold
-194.50514,73.211716,75.88522,30.767855,-2.7769766,13.7717285,-21.22225,15.719345,-16.946688,8.952251,-15.805924,9.574496,-17.029654,11.116022,-3.4677112,5.0415463,-9.222907,7.668236,-7.371453,6.6020947,-5.9950185,6.7185245,7.736326,7.0399036,2.3088853,6.3575826,-335.73987,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335.73987,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84232587,6.453235,-0.34105736,2.5683932,0.0945897,1.6445644,0.07468263,1.788366,0.04274056,0.69178736,0.11953283,0.8434477,0.049615506,1.1538184,-0.018755604,0.65936005,0.051217563,0.7509921,-0.006315002,0.53905857,-0.013937487,0.6325661,-0.043784816,0.62641215,-0.022442082,0.5939159,-0.6369719,4.7648277,-0.11433411,1.0345589,0.11397689,1.2628831,0.1399382,1.1860875,0.03481116,0.44067466,0.06685461,0.55344003,0.05618325,0.67217237,0.035762846,0.4347299,0.06756239,0.5298996,0.0266058,0.3441368,0.026718944,0.42230424,-0.0415198,0.46749988,-0.03843354,0.64705026,377.86020713808097,671.7004522641722,405.78924559630707,666.2264641965003,622.6114649681529,1342.3561566401922,0.02415281648089172,0.03611076329355483,0.038691737,0.08874794,5-231762-A-0.wav,dog,5
-265.87787,82.457115,-4.864927,36.819767,-18.904451,26.640528,8.687082,8.183783,1.9698715,8.00025,14.539877,11.764275,-1.1510228,8.94657,1.2162668,7.357578,0.07426595,8.657473,3.6859777,7.664367,1.1213557,5.716211,-1.2449645,6.319067,-2.3996356,5.5291615,-288.94275,90.11834,-2.6507504,29.21654,-17.015514,24.753426,4.276969,8.263597,-0.60076535,11.473431,11.304531,13.026546,1.4647863,7.4959397,2.0791984,12.426602,-0.26252678,6.6022353,3.072592,6.841438,-0.8334236,6.646756,-0.8018306,4.227593,-0.39669403,4.764693,-378.11917,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3039259,13.765835,0.22984545,5.6718035,0.34167355,4.1979184,-0.013712537,0.8837378,0.025937455,1.4682931,-0.16301247,1.7011026,-0.06915946,1.270993,-0.047997285,1.620376,0.033689134,0.82803977,-0.04598538,0.9016156,0.011665475,0.7357492,0.009661219,0.5974518,0.051420867,0.65487677,-0.87521195,10.415977,0.34565085,4.438266,0.2552985,3.14292,0.024221245,0.6635239,0.0303252,1.0610164,-0.10664131,1.1742749,0.054015152,0.8072577,0.0343068,1.00051,0.03687067,0.6842523,-0.043490466,0.7712987,0.018798357,0.6430285,-0.0388403,0.49568442,0.0013079507,0.4673281,1684.2606274390182,1459.0164014969967,1141.7634912317103,1007.0028309225804,3031.9466560509554,2606.7908153010712,0.14797720939490447,0.14423521938710218,0.022588626,0.060948983,5-9032-A-0.wav,dog,5
-62.860867,101.349,20.615404,16.293983,8.052839,8.637894,7.297875,6.743168,3.3187575,5.806172,2.1007204,4.7588887,2.7107036,4.67452,2.9043164,4.352136,-0.9231893,6.830134,2.073118,3.712224,0.70496774,2.8058121,-0.03574109,5.4421053,1.677136,3.2469382,-190.55081,107.80459,32.019955,21.727385,13.806117,9.203626,11.680269,6.240947,7.4192715,3.9467363,7.209388,4.3623505,5.4288487,3.168817,6.2154856,3.6951842,2.3105788,2.9870634,2.6364212,3.0874076,2.1130915,2.8490653,3.948741,2.7157495,2.6152654,2.066938,-385.6183,9.1552734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30898193,14.84513,-0.44207978,2.9098184,-0.20272179,1.4211379,-0.13628633,0.9722802,-0.1105284,0.7739668,-0.06259931,0.61540055,-0.010714213,0.51487756,-0.058650106,0.5568839,-0.0430343,0.8256758,-0.027663274,0.47028187,-0.016165968,0.3649518,-0.006461742,0.53251624,-0.03052214,0.4033842,-0.18011764,5.2408824,0.000679824,1.5786115,-0.018732436,0.73784953,0.007519174,0.4788189,0.020329004,0.37460142,-0.00033367515,0.38315788,0.0015080575,0.31766757,0.0050434503,0.40412986,0.025854563,0.4182466,0.016286619,0.31416288,0.011225308,0.34709364,0.024174431,0.34103867,0.017300297,0.29793233,1550.9725199385482,1419.2277519665258,1397.0110353005239,1057.5133299287218,3226.811305732484,2682.8668339241945,0.12489425756369427,0.1602178168120713,0.08312969,0.12486402,1-20133-A-39.wav,glass_breaking,1
-141.73538,118.68272,18.284603,14.211771,6.8719125,8.885552,2.200113,13.640118,6.1890507,7.303612,1.3160528,5.880371,3.781801,4.551474,2.961956,5.868151,1.524147,4.453491,0.69360566,6.6246862,3.9754727,4.1163735,-0.00095637486,4.8655214,1.3998958,3.3286765,-291.0611,83.40462,20.696093,15.698704,4.2595186,5.599837,2.8001688,5.768705,3.1331751,4.195991,3.1442606,5.861724,3.4018655,3.3577402,3.448255,3.6309452,2.7355952,3.0052283,0.8154402,3.5939806,2.9848745,3.2238536,1.3678505,2.5861423,2.2149458,2.5008025,-405.86563,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8491254,10.323713,-0.16663475,2.0081725,-0.08146381,0.8608263,-0.073226124,0.97361636,-0.071043685,0.7864522,-0.024601676,0.6768285,-0.032771174,0.39810058,-0.039827783,0.57334465,0.0031006383,0.40581676,-0.024101673,0.63787425,-0.022701038,0.48078755,-0.023992289,0.4683646,-0.004129364,0.35710743,-0.04745753,4.2920995,0.013684042,1.0277109,-0.019467548,0.5395471,-0.00071548426,0.49077153,-0.0021496047,0.5545058,-0.0025808127,0.44215295,0.015716152,0.28929678,-0.0060858703,0.36623797,0.013076303,0.3464869,0.019087654,0.3893054,-0.0023408502,0.31328782,0.002816388,0.3435506,-0.012522062,0.23386474,1510.7171995821088,1504.3660473859036,1301.2005704231963,1162.221125881847,3149.8805732484075,2990.6656070110193,0.13227134753184713,0.1804033308756945,0.038134903,0.08383783,1-84536-A-39.wav,glass_breaking,1
-207.14363,141.03442,16.491463,15.481268,10.313488,8.10181,7.0338674,8.186255,4.279127,8.418845,3.3557189,5.8438573,5.833067,5.519284,4.840298,3.932557,2.3857796,4.8467197,4.140936,4.6428714,-0.3310339,4.969495,4.6046185,5.17438,0.6687762,5.2786217,-396.10568,2.5039787,1.5569978,3.5092025,1.5199788,3.4158635,1.4611577,3.2685387,1.3845456,3.078513,1.2951814,2.8595755,1.1986351,2.6263397,1.1004702,2.3925433,1.005725,2.1696577,0.9184657,1.9660714,0.8414732,1.7870264,0.77606845,1.6350594,0.7221167,1.5105418,-397.21558,9.1552734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815579,12.923879,-0.061076783,1.6915483,-0.10521178,0.97586316,-0.09530398,0.8454119,-0.07985329,0.8317598,-0.06540681,0.5293323,-0.05544441,0.6138079,-0.05600037,0.43360683,-0.043541178,0.4671299,-0.040594958,0.5409951,-0.048663758,0.49113047,-0.03768103,0.55032164,-0.05490516,0.61676115,0.40486887,6.092282,-0.02548072,0.8049663,-0.1022839,0.74828327,-0.080911234,0.61596483,-0.06978896,0.5981656,-0.027247347,0.33162528,-0.05686572,0.51230735,-0.03917022,0.38839945,-0.012120806,0.2957784,-0.04774474,0.37578917,-0.029340297,0.33690807,-0.02279995,0.36993596,-0.057325553,0.50607777,976.8815446603082,1393.9635301639873,895.8287782841521,1082.953634462779,2020.3025477707006,2649.9934893610452,0.0859312798566879,0.15693003393806926,0.018420449,0.05650617,1-84704-A-39.wav,glass_breaking,1
-287.0395,144.58664,14.95897,20.259317,1.873997,7.287491,2.2625175,4.9515257,2.1723056,4.446117,1.1231921,3.0121727,0.6631502,2.5870452,0.39758953,2.4369676,0.021871177,2.7099738,-0.2043298,2.510423,-0.9471786,1.6780572,-0.26944065,2.1128254,-1.1799846,2.1919024,-410.39124,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410.3912,6.1035156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0376644,7.710021,0.076379806,1.8897625,-0.030252412,0.796975,-0.11810609,0.56614053,-0.058376726,0.2528791,-0.008385153,0.27296016,0.025866471,0.24651867,0.027108606,0.26007062,0.034387648,0.22928473,0.042826757,0.24044608,0.019050263,0.09510007,-0.011869999,0.168185,0.0049618324,0.20194237,0.19605549,2.1225557,0.02832802,1.1990967,-0.04177281,0.6531696,-0.012697475,0.29130217,-0.008886639,0.20276241,0.007090037,0.24072342,-0.0031165986,0.13282253,-0.0043227887,0.18957528,-0.0025985143,0.17562877,-0.009673503,0.12158156,0.0043224483,0.097755395,-0.0073839934,0.14434618,-0.005177627,0.1538179,447.10902002181376,1028.845244629245,378.9417319268202,838.2998518464506,914.9084394904459,2066.0656928881167,0.039541451035031844,0.099125076573866,0.012123346,0.06378444,1-84705-A-39.wav,glass_breaking,1
-225.94814,100.61864,-14.882477,20.193602,12.607639,10.162903,5.05628,9.711802,6.1130476,7.7286797,0.93099487,6.5937285,4.122515,5.4981003,9.0101185,5.6742864,-4.4496365,4.357522,6.047127,4.717805,0.54661983,4.4495096,5.0332103,3.122903,-2.5294824,3.5248518,-380.63763,18.741993,28.871826,9.845927,17.511446,5.0001135,13.536958,3.5258336,14.283366,3.277794,11.572087,3.5597532,8.9904175,3.3639169,7.5613227,4.3490443,-2.7930384,5.148254,2.811027,2.980912,1.3546494,2.2743776,2.5842862,2.8280315,2.815967,3.3190734,-428.79,0.019722883,0.003865096,0.027871603,0.0038561542,0.02780713,0.0038412665,0.027699769,0.0038203923,0.027549243,0.0037937541,0.027357142,0.003761203,0.027122416,0.003722852,0.026845863,0.0036787,0.026527489,0.0036289976,0.026169071,0.0035736384,0.02576987,0.0035127688,0.02533093,0.0034464258,0.024852522,-2.6400268,4.0929694,0.115461335,1.700942,-0.010404454,0.83263296,0.060607716,0.7711856,-0.019717684,0.8240391,0.07002511,0.7371905,-0.00952799,0.5683181,-0.022741897,0.49462068,0.027306687,0.5105894,-0.011596458,0.45013848,-0.040164433,0.52069885,-0.0681181,0.47682363,-0.014288293,0.47203183,0.14337687,1.955395,0.069596894,0.7428859,-0.0125485165,0.74232227,0.04626044,0.5082197,-0.008573787,0.40809172,-0.0091120545,0.44906798,-0.025068562,0.4699983,-0.037551813,0.46658775,0.022689223,0.45148447,0.020200007,0.3349668,-0.03622305,0.41028193,0.001981966,0.30322725,-0.0072000325,0.32041982,2019.273590516386,1756.5916060193317,1490.165306808327,1054.1393063940798,3820.4617834394903,2778.836721510168,0.2086609275477707,0.2518610449547383,0.014272825,0.047230713,1-85168-A-39.wav,glass_breaking,1
-304.52484,159.65213,-1.0749513,8.693828,3.430335,5.90342,1.3263004,4.1917973,1.3462348,3.2674809,-1.7934835,4.2124176,0.4934716,2.0439076,2.3351455,3.8353593,3.3243344,5.7729273,-1.5692557,3.1399813,-0.14726123,1.7228622,0.6103698,3.5541904,-2.8044124,4.9040766,-420.01672,9.1552734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.01672,9.1552734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7807362,7.733048,0.029014245,0.75383353,0.0076136393,0.5729584,-1.1810831e-06,0.483936,-0.026346134,0.26043522,0.028354852,0.2767768,0.016007222,0.17085953,-0.03337212,0.24390979,-0.07252508,0.39354223,0.03034743,0.24880122,0.0047958936,0.12667611,-0.012623666,0.33416778,0.0028722088,0.482792,0.07954087,2.2705574,0.061508883,0.6701111,0.0050920164,0.26091522,-0.015484771,0.28577924,-0.031218274,0.2622678,0.03731461,0.2803519,0.011663271,0.13291755,0.009800387,0.14367643,-0.04754149,0.35244557,0.027559116,0.1778467,-0.024371676,0.1595848,-0.03619264,0.32155776,-0.0086064115,0.3069264,539.3508409015917,1389.178948578447,311.0063168912227,794.6807777833894,900.577229299363,2298.088345667641,0.0664124701433121,0.17706367503175693,0.01311584,0.051304284,1-85184-A-39.wav,glass_breaking,1
-277.43903,90.52439,-26.88314,17.539583,9.652388,8.405884,-0.85506564,6.6866236,4.528425,5.471286,2.0189633,6.505707,5.4454527,5.281691,1.8633131,6.3935566,2.4247222,5.871639,3.5587847,4.9582996,2.203992,4.5211096,-0.43360198,4.576258,3.4662461,6.007548,-465.28696,91.180145,6.6751304,15.55616,6.9256086,7.8902807,1.4487172,5.086615,2.9255922,4.4048815,2.1643333,4.3796945,4.3714604,4.912747,2.1127722,3.1897945,3.5068324,4.4441304,2.8105733,3.8605888,2.9496884,4.211411,2.4029999,3.8642023,3.1339636,3.79545,-548.5631,6.1035156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5959804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057102278,9.966586,-0.15089336,2.2096314,-0.0768668,0.8338174,-0.026438158,0.85153294,0.0033241473,0.6581429,0.020357892,0.74118286,-0.01751719,0.562562,-0.013715607,0.6114995,-0.012010244,0.6503291,-0.0075097447,0.4616043,-0.008731256,0.46124336,-0.0058542313,0.5429045,0.006431777,0.5926876,-0.32412025,4.261022,-0.035722677,1.4246088,-0.019956913,0.7311472,0.009675925,0.519748,0.02060232,0.48931083,0.009967669,0.5368218,-0.00808102,0.3086857,0.016304616,0.47556034,0.0073927534,0.44706586,0.015465943,0.47940567,0.0066513163,0.35278875,0.0143337585,0.37785497,0.008999041,0.42553926,2066.035076694018,2210.3009573450313,1133.8387478312757,1137.5234536324444,3338.873407643312,3366.947450370496,0.22727159633757962,0.2884634976178079,0.0033062666,0.0067280685,1-88807-A-39.wav,glass_breaking,1
-344.02914,97.36328,-16.72798,26.355322,4.682047,6.6266384,0.43552172,5.1739006,0.29628426,5.417451,2.7422795,4.5609117,3.2745783,7.2902794,2.6722121,4.539622,-1.8127692,4.2652874,5.563317,6.2320333,0.26602843,5.1853395,0.76954466,3.722349,1.6055815,2.4660816,-404.58533,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-404.58536,6.1035156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1667202,5.6613,-0.016618012,2.4334435,-0.031088337,0.4027561,-0.035818215,0.2593122,-0.030164652,0.53106123,0.03704797,0.49310994,-0.058167484,0.7584612,-0.0723153,0.5764727,0.04493668,0.21836026,0.021317864,0.66085374,-0.11044953,0.81892574,0.03002158,0.36176193,-0.027765287,0.14224327,0.32270807,1.6089797,0.22173078,1.166265,0.023879582,0.4039121,0.046453044,0.3771499,0.059589133,0.34534967,-0.023230173,0.18787472,-0.024134655,0.487986,-0.0026919644,0.37496388,0.027428402,0.23370603,0.029692966,0.36454967,-0.015710417,0.42592782,0.026244968,0.30461797,-0.016672308,0.1734897,1234.431046000967,1991.5978026175853,614.888118937511,1002.526695213506,1887.2412420382166,2995.9745867323486,0.14020825039808918,0.23925549463035153,0.00494234,0.026045714,1-977-A-39.wav,glass_breaking,1
-157.29834,79.42595,13.044509,16.982204,-22.486483,12.650891,-2.582592,7.904454,2.1485376,5.1692724,-5.096377,4.920912,-3.8674657,3.6904974,-2.1540828,4.588024,0.12019846,3.2438965,-1.3265773,3.147939,-1.28675,3.2938735,-1.6335691,3.2253096,-2.9913547,3.6727984,-159.54979,58.03145,14.244346,12.770728,-19.248753,12.696283,0.9482028,7.7828293,-0.5462911,5.906931,-6.2233458,4.844564,-4.139548,6.1672235,-1.2767065,5.800733,0.45294005,3.9133627,-1.5103741,4.040484,-1.7964677,3.9820294,-2.5558753,3.7541554,-3.0606499,3.4453998,-373.45377,89.22895,9.055446,17.01375,-4.323362,8.181688,1.7976469,5.30309,2.2243834,3.9757636,-0.17037837,2.4194732,-0.004855066,3.5318503,0.69551843,2.2583518,0.610864,2.114658,-0.11565093,1.4188976,-0.8652129,1.7817638,-0.44232053,1.7932822,-0.455736,1.269331,-0.85947007,12.070883,-0.3313498,2.787008,0.0078113214,1.4794736,0.052474704,1.1544807,-0.034890264,0.8254516,-0.034546196,0.7646014,-0.0113871535,0.9030491,-0.0046119085,0.6949363,0.0007915064,0.49803364,0.011075469,0.44388077,0.027192626,0.47689238,0.00537402,0.54174435,0.021351691,0.41285613,-1.3116474,9.074928,-0.060292043,1.7339485,0.02807964,1.1382054,0.005825576,0.76469207,0.01469523,0.5596837,0.03795475,0.55328363,0.025870457,0.62861073,0.028664619,0.5302144,0.0005258861,0.38555056,-0.005358457,0.3464774,0.008341565,0.39438552,-0.0047941916,0.3685257,0.0051107644,0.32680872,2226.865669433103,1222.4626474942063,1568.084426959016,818.4197449311404,4145.501592356688,2251.608267705485,0.1986153960987261,0.12022813977272258,0.019293822,0.034318533,2-106881-A-39.wav,glass_breaking,2
-161.90602,124.328354,-14.876314,19.635046,-6.5138965,9.51043,7.983482,5.9149976,2.4152799,3.6505692,3.4156938,4.761251,0.31290773,6.785596,3.3963704,4.4043136,3.8615522,5.2062426,2.9032397,3.4980378,-1.221348,4.122723,3.0503078,5.5742283,3.7264519,3.6358647,-162.62013,116.125336,-7.304453,21.60046,-7.7686276,15.778055,5.359355,5.624166,-1.6720216,6.251637,2.4401426,4.4298315,2.4260187,3.7912962,3.650632,4.7868686,1.8875648,4.8717885,2.5061693,3.1540968,-1.0204295,3.6292834,1.5599004,3.0958362,-1.1064565,4.9887104,-155.06358,118.45087,-25.23048,16.259462,0.79803294,8.453019,7.96398,6.4774075,-0.5640954,6.994939,2.394678,5.057656,2.4589946,5.2959585,3.5127506,3.9169757,2.7707727,4.7263813,2.724669,4.168703,2.2748744,4.5831313,2.0493405,3.4155111,0.57208437,5.5373015,0.73259693,20.602213,0.13782933,3.293386,0.08397925,2.3635645,0.042182997,1.0015104,0.0017534631,1.0790323,-0.084846176,0.83067167,-0.074906334,0.9787383,0.018648755,0.6218374,0.01158683,0.8181798,0.00875852,0.5408474,0.046119284,0.7247978,-0.060892124,0.6561506,-0.065970294,0.8139285,-0.08250551,9.781708,0.025646787,1.479082,-0.03253788,1.1460879,0.010799453,0.6216761,0.019859705,0.56812334,0.03064794,0.52661407,0.009722654,0.5031361,0.025562603,0.4084219,-0.020735608,0.44769427,0.013474906,0.4230414,-0.037671454,0.40015087,-0.009210802,0.4328384,-0.000782997,0.422319,3751.8105482123806,662.3146721186673,2007.2795876834325,226.94849571065768,6120.521496815287,734.6302217677564,0.4414746715764331,0.11851452412022342,0.05997711,0.059420504,2-112213-A-39.wav,glass_breaking,2
-195.98936,148.3586,-14.5990715,15.068408,5.836495,12.399939,8.584063,6.6056323,3.0945723,5.4869437,6.4823117,6.7972994,3.6862879,4.80056,3.4761484,4.12094,2.6273196,3.3880002,3.44728,4.1390123,0.8138364,3.6853144,-0.17313561,3.8587768,-1.7432408,4.569214,-186.28537,122.760635,-35.318733,22.327642,-7.4155254,9.188429,6.656764,7.791195,2.4526904,7.2649446,0.75667393,5.9776096,1.0321405,3.8528292,6.7925515,4.1034546,0.3036653,4.5329533,6.9137216,4.0529976,2.0620134,4.4605303,-0.26001585,4.3619747,-2.188938,4.6478615,-258.96957,143.5076,-29.320847,28.84765,5.518605,9.343242,6.825755,7.567952,2.4106774,6.1735578,9.166633,8.432031,3.90349,5.1193876,0.50071466,3.299985,7.8462524,6.9811754,4.299642,4.381842,1.4658114,3.556451,4.523068,4.22279,1.2279466,2.9459925,-2.012416,18.864922,0.09592999,3.4460797,0.042363312,1.576156,-0.07421718,1.1435941,-0.045062467,1.0216101,-0.10968898,0.9522293,-0.061138097,0.63384116,-0.033418648,0.62207156,-0.0057928767,0.85536104,-0.027462589,0.753566,0.016027113,0.72991437,0.030620882,0.74716276,0.07188005,0.7376493,0.075059384,8.122151,0.017195221,1.4325316,-0.0101315975,0.8392979,-0.02033148,0.744481,0.020974766,0.6974708,0.0069540907,0.5340418,-0.00499623,0.4936515,-0.012960604,0.42596108,0.0022251804,0.49120906,0.0076862914,0.40506193,0.017738424,0.5131945,-0.004675792,0.45925394,0.0004925811,0.41018268,3874.4327722513517,1055.5934198702994,1934.8766722450066,490.2261656431721,6139.53025477707,1376.5316936644333,0.45304413813694266,0.16377233888747914,0.05244447,0.062187146,2-112213-B-39.wav,glass_breaking,2
-128.59645,124.59008,-9.130526,11.596283,8.127044,9.21817,15.281099,9.570342,0.14994027,4.2375345,-2.4715497,5.3326206,-4.10863,3.3642807,0.144089,4.6299334,-3.7782195,4.2078633,0.5758997,2.8813875,0.47579446,2.6040545,-0.43834594,2.9215913,-4.914039,3.7566426,-462.30566,42.7323,0.30502743,1.5367185,0.60438496,3.3585384,0.48116276,2.463699,-0.23647012,1.5094901,0.0010691697,0.663823,0.13814002,0.73803604,0.24876294,1.2449473,-0.1318343,0.80453295,-0.15813714,1.1004063,-0.07827652,0.3950028,0.02511395,0.2155841,-0.08765824,0.7368951,-468.86932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514702,17.689922,0.045640375,1.413513,0.031492475,1.1636469,0.06644198,1.277509,0.0077330717,0.5245633,0.015002096,0.50781095,-0.0024183001,0.34819573,0.015502274,0.5231515,-0.0011744803,0.3831115,-0.0016758831,0.29925254,0.0026688257,0.2025244,0.0031449036,0.2552353,-0.00398098,0.34789506,0.3033271,7.121026,0.011735163,0.8506015,0.008845895,0.5761713,0.027737169,0.59023595,0.0066278665,0.43181527,0.010457398,0.29274574,0.0010141567,0.22509408,0.0031539893,0.24274817,0.004497285,0.25325128,-0.00080158754,0.1945078,0.0045482097,0.20679058,-0.0032793505,0.18619509,-0.0046357303,0.24350715,1223.2130449409576,1802.980273649876,662.341103749897,974.7965433457852,1994.0286624203823,2924.1126151299145,0.14577527866242038,0.21984035091808135,0.019731535,0.031581152,2-141563-A-39.wav,glass_breaking,2
