dataset,filename,file_path,class,split,mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std
esc50,3-51909-A-42.wav,data\processed\esc50_16khz\siren\3-51909-A-42.wav,siren,train,-80.359245,4.828711,102.21215,5.4035625,-22.794415,4.968564,23.403841,5.3547177,-16.01194,4.8461843,4.381287,5.8752093,-4.294509,7.0493183,3.641708,6.548958,4.403611,3.9895632,0.63743937,6.995831,0.20669225,4.9757876,4.2350965,5.653593,-0.22109666,3.8474793,-82.13223,5.4208198,102.630005,7.7083473,-27.410313,4.2621655,31.949389,3.9200523,-11.872417,5.379888,3.5770276,3.5979927,-8.560073,4.1349654,0.55232865,3.4789076,-1.05464,4.2824125,2.8200755,4.3809514,4.40415,3.7255497,2.665567,3.7390947,-3.1215951,3.186832,-99.26874,7.7101827,113.66315,5.0593843,-34.600914,4.080292,20.145456,4.2968783,-7.136988,5.218274,2.057321,4.745615,-6.209274,5.046633,-0.9432389,4.0649033,2.5526257,3.7007852,-0.47624817,3.2730622,2.917378,3.805255,3.7686718,4.1306114,1.082452,3.970289,-0.059053402,0.9505245,-0.0015865435,0.86068094,-0.11747809,0.86271894,0.035293337,0.7685546,0.07461842,0.8202122,-0.08300594,0.8119237,0.01698545,0.70716965,-0.05248402,0.77059317,-0.009076355,0.746963,0.033567764,0.7414514,0.029419625,0.59535265,-0.013755774,0.73236626,-0.02245951,0.6664869,0.022386113,0.5521738,-0.031877387,0.4399233,0.033669233,0.5422676,-0.035431016,0.42555717,0.030830707,0.46972018,-0.008051667,0.47682902,-0.01220861,0.4950704,-0.030180888,0.50019056,-0.030697761,0.4810298,0.013998364,0.40862483,-0.00883154,0.3793892,0.00047210295,0.39958438,-0.0022813666,0.39733136,846.1503552026733,83.17828584456895,844.0176028703249,60.686558813032455,1559.5143312101911,223.18450582457066,0.0826657046178344,0.012335850568384092,0.25676164,0.06482151
esc50,3-51909-B-42.wav,data\processed\esc50_16khz\siren\3-51909-B-42.wav,siren,train,-43.438057,9.748157,67.36314,13.677946,-23.995014,6.378683,13.970947,4.7125506,-12.910224,3.4041154,-7.090646,4.906798,-10.803799,5.577115,-12.302847,4.2211323,-9.309572,4.658526,-7.049308,5.4890265,-8.574283,3.0249586,-5.080682,4.307469,-7.4137144,3.8476975,-34.383797,6.2723455,35.079678,4.2021265,-29.88981,5.036565,10.578378,4.857178,-8.616398,3.8230038,-5.586151,6.2922587,-5.8473024,6.8498106,-12.585975,8.887342,-14.182384,5.1526375,-10.397158,3.995927,-2.5622866,5.0124354,-6.9376416,4.6602135,-9.868783,4.3007545,-50.170074,7.3213363,25.550274,5.909127,-21.80167,4.402163,20.97775,4.140013,-7.8387384,4.8369617,-7.8912015,4.2483993,-5.4126143,3.9705944,-8.120351,4.325449,-15.333407,4.4321666,-3.736402,4.146187,-5.552097,4.4736776,-10.466021,4.3717294,-6.2034082,3.8154469,0.21277654,1.4842001,-0.39374635,0.8834282,0.10677849,0.6882056,0.023604363,0.83526903,0.013422927,0.7036393,-0.071557306,0.886155,0.065227196,0.8711325,0.0628992,0.95701545,-0.0069215614,0.7757992,-0.040160555,0.8237745,-0.052549757,0.79902077,-0.04916031,0.8355868,0.02874559,0.6769648,0.070068575,0.72123593,0.021784656,0.7333303,0.09802055,0.62519145,0.0042677578,0.5519328,-0.002303942,0.44345465,-0.026606405,0.5254948,-0.024579966,0.4312989,0.047067795,0.5100649,0.06900747,0.4985815,-0.023925958,0.43495235,-0.007922886,0.49798968,0.01771285,0.55862725,-0.0007151073,0.47552067,1240.9051925814563,144.96087141077138,1259.5312680740853,121.60828231581587,2303.3439490445858,357.67279203989676,0.06723352906050956,0.022946714835022055,0.61710644,0.08951196
esc50,3-58772-A-42.wav,data\processed\esc50_16khz\siren\3-58772-A-42.wav,siren,train,-61.910072,3.4388058,39.314316,3.662109,-19.536716,4.9030404,19.773067,4.4278708,-19.41404,5.5579343,-7.431742,4.679143,-19.027313,3.5032988,5.971913,2.9341094,3.223562,3.7402022,-10.843635,3.8305788,-11.956411,4.830237,-14.353245,4.5525804,-11.188215,2.7294328,-74.94644,6.0625095,51.391495,3.6429832,-19.180622,5.285631,12.765355,3.3555872,-21.701164,3.889453,-4.947383,3.4101436,-20.487455,4.029435,3.9664977,5.7058883,7.4225516,3.0544977,0.70716804,5.313547,-8.097114,5.5309067,-8.352431,3.8950496,-11.131964,2.9044454,-91.82261,9.304677,65.72217,6.1951237,-23.53407,6.657087,16.62251,4.7863426,-13.63882,4.7323165,-7.5840387,5.5285716,-22.779367,3.6029248,-2.4415052,3.2802765,4.7395587,4.622503,5.540812,3.2453415,-4.7527614,4.3735075,-0.19532245,5.622715,-1.7442578,4.6843896,-0.23293762,0.735815,0.17327195,0.78058237,0.0720819,0.844426,-0.019835312,0.7530745,0.11260641,0.61452276,0.10520719,0.7428015,0.020270739,0.67657244,-0.051342078,0.7514509,-0.023353297,0.663994,0.10924208,0.76705474,0.07009847,0.83214784,0.13409066,0.87169236,0.13077877,0.5769112,0.026211146,0.39538366,0.054874852,0.53302413,0.01423847,0.44148263,-0.0134699615,0.4833351,0.004857285,0.4100518,-0.010894768,0.4005949,-0.016443515,0.3971756,-0.017817937,0.43172964,0.023045441,0.39361897,0.0129915085,0.41549098,0.02062068,0.42422116,-0.009146715,0.53086525,-0.021703899,0.3763405,1399.4870147599934,157.35661558480217,1355.0534670165432,140.56698878678807,2798.3678343949045,485.6871847696316,0.10343476313694268,0.023770749483538748,0.20085417,0.09141751
esc50,3-62878-A-42.wav,data\processed\esc50_16khz\siren\3-62878-A-42.wav,siren,train,-135.64493,24.961798,12.708116,13.307196,-31.06066,7.671407,-2.6877172,11.492293,-28.540483,6.185702,-9.584321,13.49309,0.67710817,22.95827,12.779573,21.203587,12.969972,14.308002,3.1018286,24.638428,-0.88855034,23.186113,9.43334,25.643751,4.862157,19.203987,-153.20995,13.971207,-6.2751255,8.362429,-32.304188,7.2466583,-6.690748,6.019013,-0.41734108,12.414278,25.22372,7.474247,7.0359926,12.828896,-16.849545,11.260471,-9.030602,15.481452,20.213398,21.864595,14.398423,14.3497095,-10.1015,23.17865,-6.308859,13.842148,-145.83134,25.143007,11.894752,14.8294935,-32.496284,5.9024096,-11.967389,4.505482,-18.647263,10.536389,10.741287,19.552608,17.577137,11.85112,11.908502,21.434633,-1.5901678,21.463835,-3.7633908,20.907337,1.6216133,25.075191,3.6899529,21.939928,-2.726966,18.9431,0.052809283,3.4216137,-0.09154029,1.7780309,-0.02521041,1.1100379,-0.083978206,0.8368852,-0.020953683,1.112978,-0.027083622,1.3950167,0.14021876,1.5301116,0.17327031,1.7996498,0.14997825,1.8775359,0.13574827,2.424608,0.047752805,2.5917516,-0.2725431,2.7031095,-0.30097103,2.5093985,0.09994091,2.114502,0.23752856,1.381389,-0.011123747,0.7102899,0.028730743,0.62533975,-0.025723925,0.76983553,0.0013440856,0.64155096,-0.008044048,0.73383117,-0.019177472,0.793101,-0.033640943,0.8083363,-0.047024272,0.91947275,0.032417037,0.7256927,0.0022022952,0.729331,-0.048581325,0.7730189,1656.9993737639372,377.81734376583483,1142.3545301615782,219.26500374181856,2652.766719745223,739.1705016251924,0.1392876691878981,0.04036554610000952,0.45820102,0.13079381
esc50,3-62878-B-42.wav,data\processed\esc50_16khz\siren\3-62878-B-42.wav,siren,train,-150.27399,18.772747,1.9060762,16.988264,-34.615013,8.134116,-10.327656,6.9396515,-10.31245,14.402422,20.679186,11.232021,16.161556,12.837974,-2.1074822,22.031153,-9.575121,14.730078,1.1690805,27.470797,7.377259,20.928951,4.037235,23.704676,-1.2246299,17.362654,-246.272,79.114235,-2.1718283,5.247658,-16.091595,17.67784,-2.7668457,5.074202,2.1863446,6.5498586,12.067979,14.1072445,-0.031612102,4.3349085,-9.95667,11.583975,-1.0973312,8.777163,14.32728,16.828539,5.8942456,12.651445,-9.778549,12.304564,-3.393017,11.12534,-318.7773,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2783519,4.749342,-0.3226476,1.2924757,0.21071668,1.4274468,0.11801976,0.66399753,0.14676864,0.83565915,0.04888598,1.4020672,-0.11768441,0.9376748,-0.18163817,1.2315489,-0.07418082,1.3584093,0.055988323,1.5920812,0.19244224,1.8285311,0.042787448,1.6004968,-0.105903216,1.6089768,0.15791309,2.5299938,0.05632285,0.5934909,0.025465883,0.67987853,0.021270057,0.5052409,-0.007390768,0.6455656,0.016030774,0.6169677,-0.0010069904,0.53836685,-0.071005195,0.69797313,0.009930741,0.67872566,0.040417325,0.6235247,0.051733546,0.6914099,-0.02078331,0.51518863,-0.0035598506,0.5175229,929.7741967141328,986.141916721214,575.7220435289304,615.4422420169284,1445.8598726114649,1581.3212853289426,0.0836609275477707,0.08929771924135621,0.20838547,0.2358274
esc50,4-102871-A-42.wav,data\processed\esc50_16khz\siren\4-102871-A-42.wav,siren,validation,-65.0353,4.067199,48.84082,5.416772,-29.642845,3.0785284,3.8698976,3.92127,-5.382012,3.940199,-2.458648,3.5295122,-9.094775,2.842477,-4.371719,2.5624003,-10.239136,3.3094692,-0.73780257,2.8916352,-0.35234877,2.7470822,5.4152703,2.4301236,3.440236,2.874425,-69.52072,5.3586373,51.23497,3.8796072,-31.603191,2.8592954,1.528056,2.5568364,-5.5932765,3.2597892,-0.041958515,2.8493729,-6.906772,3.5421941,-4.882031,2.9832132,-10.459678,2.9961407,-1.1180352,3.3880737,-1.625995,2.801063,4.9952307,3.9952083,2.1830509,3.2155495,-71.94421,3.9020097,51.073837,4.4473486,-33.04073,2.9854646,2.6354275,2.5939991,-5.842252,3.725199,-0.58935505,2.538975,-5.303906,2.8715785,-5.6057343,4.349666,-13.737838,4.1849174,-0.4799605,2.9257977,0.4138992,4.1454086,7.1765194,7.2292113,1.9198297,4.182791,-0.022380916,0.7192946,0.008619113,0.8018541,-0.032237988,0.49897963,0.010141507,0.4707591,-0.0017353501,0.6622698,-0.009856367,0.477425,0.0067233127,0.50128096,0.04088752,0.54131645,0.05512234,0.6188006,0.016346453,0.49929577,-0.019269248,0.51693505,-0.03284481,0.58094704,-0.06209693,0.41589242,-0.034907885,0.4118002,-0.00032482785,0.4424586,-0.02228509,0.34319872,-0.030881714,0.36661807,-0.0072126677,0.4185629,-0.01466379,0.31754324,-0.034262482,0.33715597,0.0062490883,0.35078466,0.0038610264,0.41972864,0.0038630667,0.37987572,0.0073602055,0.3267806,-0.006619196,0.25618097,0.025696306,0.31675053,1745.8303760678866,96.03790708134554,1393.7971280399004,73.69160584607305,2924.6616242038217,215.4660171590579,0.16641371417197454,0.018511244731344842,0.10604061,0.017186556
esc50,4-111671-A-42.wav,data\processed\esc50_16khz\siren\4-111671-A-42.wav,siren,validation,-218.39618,14.2462635,2.695034,8.410778,-41.29474,5.9581456,-22.755114,4.0140023,0.26401025,6.2646437,32.327347,6.577549,7.684909,13.19534,-14.260674,9.79227,-9.537273,11.410739,13.748708,14.534308,11.976922,10.455838,-8.532614,19.517958,-6.374322,13.350508,-209.1408,12.11694,6.4039106,4.1531887,-42.69111,5.8308063,-26.414433,4.913976,-18.743261,8.279842,18.034458,14.686246,26.689648,5.878735,14.151616,14.651315,-6.4478655,12.938885,-1.0942374,8.23509,-2.9492466,15.701201,-2.0844908,15.790678,-2.129576,16.615786,-232.94223,14.470679,-0.112335995,3.7221973,-38.086334,7.2395763,-17.765127,7.5661354,7.8123727,9.143693,32.917473,8.2242775,-2.3874154,16.151627,-6.335907,8.417181,9.162855,16.905302,8.909355,7.101503,-11.18436,16.764809,-4.9183774,10.214514,10.804533,16.023155,-0.39169592,1.5988923,-0.08201807,0.85328096,0.101690225,0.94434816,0.1340563,0.7417835,0.11590268,1.034905,-0.1151954,1.5890168,-0.17895,1.4512339,0.0774897,1.7418195,0.22009689,1.7226472,-0.047643356,1.4447659,-0.2812544,1.702005,0.078803845,2.1837573,0.21575673,2.0160906,0.20409502,0.92897177,0.14099364,0.7203629,-0.014827599,0.508766,0.034519836,0.513372,0.011105704,0.4643509,-0.056822874,0.67953867,-0.026569992,0.5920185,0.030060485,0.6797702,-0.01154167,0.6628248,-0.034260593,0.5424102,0.0060224216,0.64833874,0.06521703,0.7710029,-0.060771663,0.74913776,1888.984529014247,198.53844854073813,1322.9661135313484,164.10719757182326,2941.3813694267515,689.2770173791793,0.16479025676751594,0.030771645574911438,0.072558515,0.03843979
esc50,4-111671-B-42.wav,data\processed\esc50_16khz\siren\4-111671-B-42.wav,siren,validation,-149.41043,12.064938,28.678688,9.720504,-61.984722,3.836277,-34.843475,4.0872183,-25.532162,10.385797,3.777557,14.129358,-10.187644,13.369194,-0.80237633,11.136148,4.2460136,6.308035,16.367512,6.0268307,3.7548468,7.152994,-2.6753044,8.028021,5.8586836,7.733003,-149.07451,11.197677,29.358408,9.529685,-62.486008,3.4619873,-35.41743,3.668834,-26.78868,10.784209,1.5233554,14.085364,-11.6977625,12.946077,-2.0749643,10.753517,4.1343026,5.839657,16.06674,5.698704,4.2782826,6.7192035,-3.0715604,7.669302,5.9938483,7.690158,-149.47466,11.928395,30.54419,9.616585,-61.724525,4.1098423,-34.502316,4.6975293,-25.623394,11.713903,2.806077,13.819568,-12.377872,13.577655,-3.2323673,10.558022,3.5720882,5.8223133,15.749973,6.0543056,3.4758227,6.8909545,-3.9804552,7.4043064,5.285798,7.186062,0.056238953,1.9802207,0.06564915,1.74455,0.008588835,0.42690104,0.011704508,0.41559526,0.05467848,1.8654916,-0.034293186,2.4134827,-0.13047662,2.2508996,-0.06348324,1.7026795,0.020915117,0.5735886,0.008425604,0.7215667,-0.003589375,0.60036504,-0.011013884,0.66262496,0.011193588,0.99646634,-0.1449701,2.6305833,-0.0666402,2.2129917,0.06535704,0.53512645,0.07180449,0.5075071,0.17332944,2.5467937,0.1704432,3.2036006,0.002331758,2.8994393,-0.06807862,2.1810844,-0.03945234,0.72643846,-0.012704913,0.7675496,-0.0083216205,0.6152707,-0.013512548,0.8517711,0.01495225,1.334684,1598.2510425307928,172.69550178855332,1138.516687413729,80.76645780641563,2281.548566878981,399.8472326334174,0.15125522492038215,0.032193648325052455,0.07438967,0.01305794
esc50,4-121532-A-42.wav,data\processed\esc50_16khz\siren\4-121532-A-42.wav,siren,validation,-211.51443,29.039425,112.05821,6.7022905,-30.765684,15.790631,-12.4884205,7.902448,-0.42041764,5.051019,-12.637752,3.2687368,-6.2746677,4.4911065,-6.6782827,7.2104635,-4.624251,4.3089952,-0.90757936,4.5466657,-3.1451087,4.9985685,-4.0711703,4.3897524,-6.654104,5.8763003,-156.86977,16.102667,113.986885,10.22833,-58.14536,5.039877,-6.670937,5.0431952,-8.443892,5.599707,-14.967052,4.7191095,-9.397791,4.836435,-14.910483,5.304943,-9.3622265,4.456928,-7.677439,4.540086,-3.9624019,4.1775193,0.47492763,5.3437676,0.07561179,4.0954447,-126.96676,21.99037,85.7198,8.851636,-58.00888,6.211127,-1.4481528,5.5245843,-19.85651,4.962257,-4.099787,4.683035,-14.968149,5.00579,-10.290054,3.7653592,-4.713935,4.937157,-2.5380113,4.448172,-0.934031,4.606911,0.9100268,3.6359363,3.0249689,4.226885,0.5946033,1.7568183,-0.014376464,1.1233381,-0.35532767,1.0746543,-0.027632661,0.8811461,-0.043594286,0.8124219,0.07764336,0.79073334,0.050690662,0.82614505,-0.039959498,0.92884815,-0.0633335,0.88609684,-0.058590174,0.8473512,-0.043336406,0.80298007,-0.0043900637,0.9327819,-0.008432868,0.83218956,-0.023407083,0.5044723,-0.041635204,0.5301854,0.05392554,0.5933437,0.01153471,0.48909372,-0.010424577,0.37615207,0.014178233,0.4338838,0.049556624,0.5660662,0.0044767004,0.5110683,-0.0078066494,0.4418556,0.012281101,0.54035646,0.017543748,0.43577915,0.022302985,0.46277964,0.0060015447,0.4401191,958.7463635603881,112.45181812753984,684.8547015652576,86.2466535194878,1475.1194267515923,171.63467033352967,0.09558494227707007,0.02067238591477438,0.09582702,0.06180933
esc50,4-167077-A-20.wav,data\processed\esc50_16khz\crying_baby\4-167077-A-20.wav,crying_baby,validation,-165.69632,66.510414,38.95665,21.99402,-10.008723,13.212879,0.99689394,6.8957458,-5.5556912,9.735926,-0.7221467,8.566742,3.7745667,6.198418,8.049376,5.0377493,-0.7595558,5.2976108,0.3834582,4.507824,-2.2640955,4.4087615,-2.3305063,5.036359,1.3141264,4.384996,-224.49147,91.35352,41.099876,12.23929,4.647366,14.895324,1.3947786,12.462569,1.6056262,11.683605,5.241238,8.515099,8.752028,5.3039765,7.6555386,5.8018126,5.243844,5.5220942,-0.27199787,8.581392,1.3976237,4.7623243,0.25870064,4.531141,2.203098,3.3244057,-174.44667,115.170586,24.167578,17.756668,-7.6641564,13.426331,0.016635535,10.762514,1.4027417,7.70974,-11.6038685,17.017984,11.604818,3.611574,6.526408,5.57675,-0.20453684,9.933351,-2.2489328,8.962953,-2.0629346,5.9762764,-0.72960293,5.6240826,3.4511113,7.474565,-1.0803387,15.842396,-0.13943942,3.526538,0.09638961,1.917034,0.10707112,1.768083,0.1310349,1.5497903,0.096385844,1.972851,0.0643002,0.968202,0.037055288,0.95922923,0.05809147,1.205431,0.047972444,1.4112656,0.02442122,0.8780918,-0.005585578,0.96733993,-0.04692606,1.1535417,-0.21566673,8.919711,-0.10914053,1.7400136,-0.0058976253,1.1379836,0.01002594,1.0357726,0.0291463,0.73994994,0.052607335,0.99322754,0.03564507,0.63587624,0.008324696,0.6678775,-0.020186331,0.6880898,0.0065205432,0.70560426,0.033549957,0.5582042,-0.0077665583,0.6047511,-0.0020642874,0.6387242,1826.7848970375942,843.9005877125137,1888.9339628460618,402.04495887642463,3920.6807324840765,1929.8292567659157,0.09775577229299363,0.07295497400520658,0.055740964,0.0773066
esc50,4-167077-B-20.wav,data\processed\esc50_16khz\crying_baby\4-167077-B-20.wav,crying_baby,validation,-122.05961,85.64285,33.54333,16.950138,-13.93345,17.692303,-2.771813,10.774097,-10.24284,9.3805685,-16.873241,10.429536,5.286987,8.319988,-0.07337116,7.249526,-3.9711695,5.7779784,-6.066177,6.2520046,-5.434484,6.0790267,0.4874648,8.720128,3.086904,9.856307,-156.10341,88.2272,35.20547,28.178143,-17.439129,14.589183,3.8716383,8.232165,-5.3892374,10.0862465,-13.379576,8.161088,2.8194242,7.3395615,-0.32816285,7.517066,2.1586778,4.8135257,-8.464982,8.635856,-2.6929398,8.181006,-3.1745481,9.659391,-3.533769,11.897956,-141.61594,99.26574,12.9035635,34.095585,-15.136942,21.911156,-0.3809721,8.086051,-2.1378956,8.273275,-9.035952,7.6549034,3.8231852,7.4607162,1.1677979,5.022097,0.7507129,5.833517,-9.672007,6.318608,-3.3731112,5.520053,4.7698455,5.5486355,-0.5026978,7.5826974,-0.12353107,14.820411,0.21721542,4.544525,-0.07603038,2.8894565,-0.031931013,1.3671232,-0.061769497,1.5989203,0.069461286,1.8369143,0.015825575,1.4172287,0.004543675,1.3326067,-0.00759919,1.1750951,0.017203119,1.228419,0.008693148,1.0969898,0.01733054,1.4990257,0.009007825,1.8301239,-1.096234,7.050401,0.047944292,2.6492436,0.12349492,1.6178097,0.057528112,0.7464012,0.109749645,1.0114352,0.08444138,0.9504502,-0.038731106,0.8048616,0.008438652,0.68666905,0.08370762,0.66359264,0.03548949,0.7721828,0.03004931,0.6272275,0.03437356,0.6101364,-0.0137002375,0.8792695,2181.175349568225,939.5733769169635,1817.6233964351693,352.4250930818204,4144.804936305733,1731.903905189553,0.15632464171974522,0.10261711285596073,0.09635296,0.08235692
esc50,4-167077-C-20.wav,data\processed\esc50_16khz\crying_baby\4-167077-C-20.wav,crying_baby,validation,-105.30872,75.513054,12.059633,28.683437,-20.291368,16.445717,-7.7786493,7.526808,2.179753,13.636834,-6.508462,6.7919607,-6.154587,4.79488,-4.0836835,8.558171,5.567046,8.3635645,-8.988385,5.275412,-5.8250146,6.5826297,-0.8679877,5.905326,-2.7710621,6.814843,-187.68279,105.48337,35.4903,23.009447,-13.443351,18.851923,1.1817797,8.683538,-12.389916,9.704672,-7.2263074,6.7299557,1.9492443,8.36064,5.339281,6.489056,-3.1607842,5.974832,-5.7318377,6.803245,-2.608314,7.186441,1.607393,6.187974,-0.34540108,5.424702,-218.71913,70.9258,54.111343,18.638765,-14.789984,15.658858,-0.1997191,7.1916313,-13.092988,9.830642,-3.536308,7.7564564,2.6570902,5.240621,3.320215,7.422454,-2.6205342,5.2409434,-4.9443398,6.0300784,1.4147737,5.764368,-3.8493736,9.517245,-0.71711934,8.912558,-1.8256108,15.318458,0.12551571,4.2784524,0.2111631,3.3834808,0.21843559,1.5531691,-0.05270563,2.2018964,0.15192167,1.2936094,0.08710928,1.1279927,0.17401336,1.5631557,-0.100799344,1.2451606,0.084055334,1.0601866,0.08680417,1.154743,0.020967918,1.5519593,-0.010784349,1.4420376,-0.017561166,7.776489,-0.0528057,2.2460356,-0.015492504,1.736527,-0.046447996,0.87935793,-0.00024873207,1.0443482,-0.012519074,0.9529948,0.02139608,0.77288806,-0.010626056,0.8705243,-0.0059550493,0.70922345,0.026220664,0.8322977,0.015406869,0.6620579,-0.018098019,0.9181759,-0.023019088,0.996132,2088.581682601501,889.099809599676,1771.3531477531146,389.32869398140855,4096.636146496815,1678.653257593971,0.1383733081210191,0.09098403977315352,0.059291866,0.055984274
esc50,4-175845-A-43.wav,data\processed\esc50_16khz\car_horn\4-175845-A-43.wav,car_horn,validation,-104.55694,26.194412,70.9645,8.856293,-12.805498,11.376795,10.2071705,5.4028664,10.919526,5.652481,12.46903,4.11952,9.314043,3.53352,10.465496,4.8633437,0.69694734,3.7588775,-0.97946864,5.791358,2.4173682,2.6692815,2.7748263,2.8968687,7.677319,4.307149,-119.05098,3.9912474,77.31144,4.074975,-1.1053429,2.3909945,6.804446,2.4814298,14.433175,2.54351,13.283039,3.4811907,10.948846,3.1209493,9.178049,3.011704,0.88323784,2.7674417,5.3166,2.8778734,3.26541,1.8583202,3.0342474,2.1653283,4.209572,1.6829383,-261.35974,124.11669,37.12454,42.452766,-3.4800732,4.5486135,1.7811501,2.664207,5.7539406,6.6589055,4.879192,5.7326922,4.61512,5.595575,3.3257275,4.0036907,0.5633978,1.6828215,1.3902487,2.085121,1.818218,2.626901,1.9936512,2.7367055,2.0859976,3.0110025,-1.4850856,7.5551157,-0.4616,2.6503272,0.02376369,1.0189594,-0.023131283,0.51797235,-0.062546626,0.77680427,-0.07293377,0.5583894,-0.09010758,0.49078405,-0.044342443,0.63591737,-0.028234713,0.42191127,-0.03879926,0.5805515,-0.027758036,0.36722922,-0.03216119,0.38247523,-0.02951384,0.46203476,0.00022935032,3.413405,-0.010974298,1.2408441,0.008119916,0.5512458,0.00833019,0.38187748,-0.010629035,0.4764722,0.0057138735,0.41915026,-0.002487945,0.34301785,-0.002662239,0.42155397,0.008308638,0.3196324,0.00089039013,0.38863114,0.0049031056,0.28758734,0.0008484524,0.23038043,-0.0051732217,0.30505675,622.503719686763,361.8431142446098,999.0343872015231,491.86417881177283,1233.7778662420383,738.1943163193843,0.025832255175159236,0.036093780336627974,0.17711708,0.09868019
